imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8,imf9,imf10,imf11,res,Temperature,humidity,Liquid,Wind Speed,holiday,power
32.61538822,-53.86064971,227.2633955,0.744656654,68.48215267,-29.17666759,16.59616304,23.88628439,36.28857238,-33.28899351,11.41791695,1141.113381,30.47176514,0.019410437,0.035186768,7.318127483,0,1442.0816
12.28220494,-90.54230406,204.6534707,0.101866197,67.38112455,-28.51251116,16.53969823,24.04538921,36.33713288,-33.28838685,11.42558517,1141.11463,29.80666504,0.019922078,0.034713745,6.470629106,0,1361.5379
-34.30138857,-95.08637655,167.2055677,-0.439886347,66.29073076,-27.84024924,16.48164134,24.20368145,36.38561489,-33.28776721,11.43325227,1141.115879,28.61568604,0.019853685,0.036514282,5.996635581,0,1272.1607
22.31387662,-47.12170494,115.4198552,-0.878030186,65.20620761,-27.16010089,16.42200709,24.36115906,36.4340181,-33.2871346,11.44091824,1141.117129,26.85473022,0.0198459,0.04650879,3.966573529,0,1324.2682
28.50802872,20.37939477,54.07092037,-1.210978149,64.12377505,-26.47228521,16.36081018,24.51782,36.48234218,-33.28648902,11.44858309,1141.118378,26.21325073,0.019533139,0.052261353,3.950096276,0,1336.0403
1.692851307,70.44584719,-10.0937452,-1.438163987,63.04067395,-25.77702128,16.29806532,24.67366223,36.53058683,-33.28583046,11.45624682,1141.119627,25.78173218,0.019259276,0.05532837,3.911092126,0,1294.6628
-7.642045352,93.67516804,-71.2739679,-1.560387423,61.95551114,-25.07452819,16.23378722,24.82868369,36.57875173,-33.28515894,11.46390941,1141.120877,25.46700439,0.019016152,0.06741333,3.411714141,0,1247.0206
-9.193448299,93.31829994,-125.3290037,-1.57975719,60.86820247,-24.36502501,16.16799061,24.98288234,36.62683657,-33.28447445,11.47157087,1141.122126,25.22738037,0.01881853,0.076660156,3.090136009,0,1190.8062
-15.90675137,78.26438781,-169.9050041,-1.499346331,59.7796281,-23.64873085,16.10069018,25.13625614,36.67484104,-33.28377698,11.4792312,1141.123375,24.96383057,0.018612854,0.0652771,3.425241995,0,1124.3148
12.9384472,55.36665528,-203.5882949,-1.322681135,58.69112142,-22.92586478,16.03190065,25.28880304,36.72276481,-33.28306655,11.4868904,1141.124625,24.69729004,0.018399775,0.04234314,4.006668988,0,1096.5313
-6.487761835,42.89020349,-225.1146682,-1.052824727,57.60355268,-22.19664589,15.96163674,25.440521,36.77060759,-33.28234314,11.49454847,1141.125874,24.45272217,0.018193807,0.030593872,4.486896204,0,1043.1527
-10.74536418,21.81281002,-233.2199165,-0.691369683,56.51632156,-21.46129326,15.88991314,25.59140797,36.81836905,-33.28160676,11.5022054,1141.127123,24.28914795,0.01805623,0.028900146,4.586489381,0,1009.8586
-2.758841285,-11.4677518,-226.6394662,-0.239568497,55.42812207,-20.72002598,15.81674458,25.74146191,36.86604889,-33.28085741,11.50986119,1141.128373,24.16500244,0.017956046,0.03590393,4.296027939,0,991.3841
13.7352135,-49.75929674,-204.1072817,0.299920474,54.33759157,-19.97306313,15.74214577,25.89068077,36.91364678,-33.28009509,11.51751585,1141.129622,24.08812866,0.017863,0.0466156,3.890924421,0,992.4466
9.485954438,-83.56021638,-164.7279322,0.924025232,53.24341547,-19.2206238,15.66613141,26.03906251,36.96116242,-33.2793198,11.52516937,1141.130871,24.07729492,0.01781593,0.045074463,3.605343715,0,994.1877
-18.68428208,-86.77111234,-110.1041592,1.629637199,52.14431576,-18.46292708,15.58871622,26.18660508,37.00859549,-33.27853154,11.53282174,1141.132121,24.12478027,0.017822295,0.030929565,3.464062004,0,1017.9218
-0.597542357,-37.12697898,-45.99032867,2.413640725,51.03902149,-17.70019204,15.50991491,26.33330643,37.05594568,-33.2777303,11.54047298,1141.13337,25.35616455,0.018523084,0.015975952,5.000682761,0,1150.3329
22.19980223,31.97369802,21.95090973,3.272920162,49.92626172,-16.93263778,15.4297422,26.47916453,37.10321267,-33.27691609,11.54812307,1141.13462,26.95058594,0.018956792,0.016914368,6.009810552,0,1310.8089
-0.71930885,78.02722077,88.33340777,4.20435986,48.80476551,-16.16048339,15.34821278,26.62417732,37.15039616,-33.27608892,11.55577201,1141.135869,28.55678711,0.01923012,0.02420044,6.969439277,0,1401.0283
12.78231982,84.63645023,147.7830024,5.204844172,47.6732619,-15.38394793,15.26534138,26.76834276,37.19749583,-33.27524877,11.56341981,1141.137118,29.72158203,0.0194042,0.039993286,6.390162704,0,1481.3524
-2.894791405,73.27464626,195.2679067,6.271257447,46.53047995,-14.60325051,15.18114271,26.91165881,37.24451136,-33.27439565,11.57106647,1141.138368,30.55785522,0.019563077,0.065704346,5.0797302,0,1502.6186
-29.41863255,52.19933636,227.3594766,7.400484038,45.37514873,-13.81861021,15.09563147,27.05412342,37.29144244,-33.27352956,11.57871197,1141.139617,31.13942871,0.019661065,0.11752319,3.381954962,0,1487.9832
2.207180053,21.09801521,242.911027,8.589408296,44.20599727,-13.0302461,15.00882238,27.19573455,37.33828876,-33.2726505,11.58635632,1141.140867,31.45342407,0.019743975,0.14788818,1.771848297,0,1504.9788
25.59764238,-15.97227804,242.5247105,9.834920186,43.02175465,-12.23837729,14.92073015,27.33649014,37.38505001,-33.27175846,11.59399953,1141.142116,31.54226074,0.019766029,0.16888428,1.017101086,0,1491.875
30.86153553,-53.33604597,227.1383648,11.13208111,41.8211499,-11.44322285,14.83136949,27.47638816,37.43172586,-33.27085346,11.60164158,1141.143366,31.37944946,0.01980351,0.1607666,1.648226813,0,1445.3875
21.00116171,-85.29731225,197.6972263,12.46855403,40.6029121,-10.64500186,14.74075512,27.61542657,37.47831602,-33.26993548,11.60928247,1141.144615,30.95223389,0.020398082,0.14575195,2.606114133,0,1375.146
-28.46833134,-84.89701108,155.000247,13.83015085,39.36577029,-9.843933417,14.64890174,27.7536033,37.52482016,-33.26900453,11.61692221,1141.145865,30.00188599,0.020214593,0.13470459,3.302940446,0,1284.408
13.95725431,-34.35907631,100.0789287,15.20268352,38.10845353,-9.040236602,14.55582406,27.89091633,37.57123797,-33.26806061,11.62456079,1141.147114,28.35906372,0.02112224,0.09863281,3.268438223,0,1323.4696
23.26971029,34.17748508,37.52215236,16.57196396,36.82969088,-8.234130502,14.4615368,28.0273636,37.61756914,-33.26710372,11.63219822,1141.148364,27.67614136,0.02084737,0.08569336,3.36171174,0,1339.7568
-15.13269374,79.33121908,-25.97593179,17.9238041,35.52821138,-7.4258342,14.36605467,28.16294307,37.66381336,-33.26613386,11.63983449,1141.149613,27.31725464,0.020458024,0.08050537,3.062457487,0,1283.9649
-17.27437859,88.8677323,-85.25194385,19.24401587,34.2027441,-6.615566783,14.26939238,28.2976527,37.7099703,-33.26515102,11.64746959,1141.150863,27.16628418,0.020007616,0.08154297,2.511237417,0,1232.9828
14.17219361,65.83131283,-137.852644,20.5184112,32.85201808,-5.803547336,14.17156464,28.43149043,37.75603967,-33.26415522,11.65510353,1141.152113,26.81435547,0.019808926,0.087371826,2.302296054,0,1189.6199
0.134234872,39.66733309,-182.191351,21.73280201,31.4747624,-4.989994943,14.07258617,28.56445423,37.80202114,-33.26314644,11.66273631,1141.153362,26.32088623,0.019686604,0.08267212,2.457820745,0,1105.8198
-10.74726027,22.04668549,-216.754486,22.87300024,30.06970609,-4.175128691,13.97247167,28.69654205,37.8479144,-33.26212469,11.67036793,1141.154612,25.86296997,0.0195034,0.076293945,2.8124897,0,1043.3923
10.54676412,14.02400103,-240.0284701,23.92481781,28.63557822,-3.359167664,13.87123585,28.82775184,37.89371914,-33.26108997,11.67799837,1141.155861,25.56212769,0.019289875,0.0670166,3.149615946,0,1033.909
-11.44754387,4.419018619,-250.4997247,24.87406665,27.17110783,-2.542330948,13.76889343,28.95808157,37.93943504,-33.26004228,11.68562765,1141.157111,25.27779541,0.019046057,0.06298828,3.353659336,0,992.2237
10.64574775,-29.07040679,-246.6539392,25.70582703,25.675024,-1.724837628,13.66545912,29.08752917,37.98506179,-33.25898161,11.69325577,1141.158361,25.08629761,0.018848311,0.050628662,3.39953439,0,984.9081
15.7414227,-67.15917197,-226.9738766,26.40225825,24.14605005,-0.90690679,13.56094763,29.21609262,38.03059909,-33.25790797,11.70088271,1141.15961,24.94884644,0.018666182,0.044189453,3.311238209,0,971.66
3.45124392,-95.09010867,-190.3494122,26.94486401,22.58283326,-0.088757519,13.45537367,29.34376985,38.0760466,-33.25682137,11.70850848,1141.16086,24.80068359,0.018492011,0.04248047,3.34095804,0,967.9384
-21.58107454,-91.13861756,-138.0658036,27.31516542,20.98400353,0.7293911,13.34875196,29.47055884,38.12140403,-33.25572179,11.71613307,1141.16211,24.75045166,0.018424895,0.041870117,3.467052444,0,998.8063
-0.232608174,-42.25544454,-74.87217386,27.49365769,19.34921661,1.547319981,13.2410972,29.59645753,38.16667106,-33.25460923,11.72375649,1141.163359,25.86855469,0.019113468,0.04458618,5.031384787,0,1131.6667
27.34824398,23.52479332,-6.281650959,27.45942877,17.67953554,2.36481004,13.1324241,29.72146388,38.21184737,-33.25348371,11.73137874,1141.164609,26.94161377,0.019390248,0.06314087,5.895280166,0,1292.8034
10.11021518,73.22874663,62.19263694,27.19086149,15.97672847,3.18164219,13.02274738,29.84557584,38.25693265,-33.25234522,11.73899981,1141.165859,28.10183105,0.019520715,0.0765686,6.993495857,0,1392.6586
9.571072635,97.67263207,125.0375617,26.66623726,14.24266497,3.997597347,12.91208175,29.96879137,38.30192659,-33.25119375,11.7466197,1141.167108,29.04616699,0.019566437,0.081970215,7.602058443,0,1478.0331
1.496826824,97.43602316,176.7504951,25.86384067,12.47921145,4.812456425,12.80044192,30.09110842,38.34682887,-33.25002931,11.75423841,1141.168358,29.73604736,0.019658247,0.086639404,7.859916236,0,1519.7498
-35.33866581,76.12836082,212.6476955,24.76196275,10.68822783,5.626000339,12.6878426,30.21252495,38.39163918,-33.2488519,11.76185594,1141.169608,30.19494019,0.019780045,0.08596802,8.052253763,0,1495.4882
-37.37158222,36.44141066,231.47893,23.33889797,8.871570652,6.438010004,12.57429851,30.33303891,38.43635721,-33.24766151,11.76947229,1141.170858,30.40712891,0.019878618,0.08959961,7.976281812,0,1470.2336
12.64537995,-18.84896931,234.0299821,21.57565318,7.031095949,7.248266334,12.45982434,30.45264826,38.48098265,-33.24645816,11.77708746,1141.172107,30.36699829,0.01995421,0.09176636,7.751931601,0,1464.7776
37.50835714,-71.61361543,221.3821262,19.47320445,5.168659768,8.056550243,12.34443483,30.57135096,38.52551517,-33.24524183,11.78470143,1141.173357,30.03731689,0.020075915,0.10601807,7.328460928,0,1421.1294
17.50488969,-99.11296799,194.5774388,17.07172607,3.286118156,8.862642648,12.22814467,30.68914494,38.56995448,-33.24401253,11.79231423,1141.174607,29.29042969,0.020327725,0.11123657,5.99830303,0,1343.4
-34.17259581,-87.22669932,154.8014204,14.42051393,1.385327157,9.666324461,12.11096858,30.80602819,38.61430024,-33.24277026,11.79992583,1141.175857,28.2315918,0.020419743,0.10202026,4.922037595,0,1260.1386
31.25802122,-33.61354253,104.3078383,11.5688639,-0.531857183,10.4673766,11.99292127,30.92199863,38.65855216,-33.24151502,11.80753625,1141.177106,26.99758301,0.020197237,0.08407593,3.657767277,0,1324.7733
14.90365941,31.93101517,47.67421592,8.566071878,-2.46357882,11.26557998,11.87401745,31.03705424,38.70270991,-33.2402468,11.81514547,1141.178356,26.50643311,0.019913815,0.06774902,3.690849149,0,1313.244
-23.73505845,82.90466423,-8.980405204,5.461433727,-4.407981709,12.0607155,11.75427184,31.15119297,38.74677319,-33.23896562,11.82275351,1141.179606,26.13744507,0.019691765,0.056137085,3.789209588,0,1264.719
-5.932447416,98.81184637,-60.59819689,2.304245332,-6.363209805,12.8525641,11.63369913,31.26441277,38.79074168,-33.23767146,11.83036034,1141.180856,25.8277832,0.019477597,0.046691895,3.963478969,0,1242.5372
15.67983389,82.28597026,-104.1415544,-0.856197427,-8.327407062,13.64090668,11.51231406,31.37671159,38.83461507,-33.23636433,11.83796599,1141.182106,25.58971558,0.019279988,0.045455933,4.390366073,0,1199.7889
-12.11781659,48.77488436,-138.8883693,-3.970598671,-10.29871743,14.42552416,11.39013132,31.4880874,38.87839304,-33.23504422,11.84557044,1141.183356,25.44609985,0.019174106,0.040237427,4.707075617,0,1099.4754
5.152496538,22.06996183,-164.6174554,-6.98966252,-12.27528488,15.20619745,11.26716563,31.59853814,38.92207528,-33.23371115,11.85317369,1141.184605,25.20397339,0.019013934,0.032165527,4.563016995,0,1060.1381
6.763946564,5.303097938,-181.1076264,-9.864093093,-14.25525335,15.98270747,11.1434317,31.70806177,38.96566148,-33.2323651,11.86077575,1141.185855,24.96956787,0.018860377,0.035812378,4.313590574,0,1024.4542
-5.695639624,-11.31116565,-188.137696,-12.54459451,-16.2367668,16.75483512,11.01894424,31.81665625,39.00915132,-33.23100608,11.8683766,1141.187105,24.80202637,0.018767899,0.046066284,4.120559404,0,984.4982
5.033358635,-38.29558103,-185.4744409,-14.99390799,-18.21796919,17.52236134,10.89371797,31.92431953,39.05254449,-33.22963408,11.87597625,1141.188355,24.69579468,0.018691203,0.06187439,3.960350197,0,967.2791
-5.785757865,-58.76638044,-172.8361506,-17.22326197,-20.19700447,18.28506702,10.76776759,32.03104957,39.09584067,-33.22824912,11.8835747,1141.189605,24.70333252,0.018675577,0.07183838,3.942353554,0,945.2161
7.104338524,-79.39981439,-150.0002305,-19.25727739,-22.1720166,19.04273309,10.64110781,32.13684431,39.13903957,-33.22685118,11.89117195,1141.190855,24.72329102,0.018683176,0.074798584,3.836804004,0,957.0899
-10.40042554,-94.52870743,-117.5889723,-21.12091402,-24.14114953,19.79514046,10.51375336,32.24170172,39.18214085,-33.22544027,11.89876799,1141.192105,24.70571289,0.018692227,0.07229614,3.856332955,0,953.818
-10.74169312,-75.32428063,-78.49550143,-22.83913165,-26.10254721,20.54207005,10.38571893,32.34561976,39.22514421,-33.22401639,11.90636282,1141.193355,25.8722168,0.019382453,0.07614136,5.658725253,0,1008.8711
13.71856498,-12.69378526,-36.07838528,-24.43689005,-28.05435361,21.28330276,10.25701924,32.44859636,39.26804933,-33.22257953,11.91395645,1141.194605,27.06957397,0.019810598,0.075042725,7.235074252,0,1135.5981
-16.24428778,55.555356,6.326245818,-25.93914902,-29.99471267,22.01861952,10.127669,32.5506295,39.3108559,-33.22112971,11.92154886,1141.195855,28.21450195,0.019942528,0.06997681,9.308522276,0,1213.6075
18.62555018,90.58728234,45.38226155,-27.37086831,-31.92176835,22.74780124,9.997682925,32.65171712,39.35356361,-33.21966691,11.92914007,1141.197105,28.98323975,0.019760039,0.06842041,10.74202081,0,1319.9598
0.389354635,90.49945021,78.01634018,-28.75700773,-33.83366461,23.47062883,9.867075726,32.75185718,39.39617214,-33.21819114,11.93673006,1141.198355,29.54790649,0.019561725,0.07559204,11.35336408,0,1331.7171
-18.94444401,62.82954997,102.5720714,-30.12252705,-35.7285454,24.18688321,9.735862111,32.85104764,39.43868118,-33.21670239,11.94431884,1141.199604,29.81746826,0.019470457,0.084198,11.51411575,0,1306.7458
-23.38927622,18.22721543,119.1185623,-31.49238605,-37.60455467,24.89634529,9.604056795,32.94928644,39.48109042,-33.21520067,11.95190641,1141.200854,29.84914551,0.019493612,0.089538574,11.51466104,0,1271.7279
11.71708999,-29.48725923,128.0905973,-32.89154451,-39.45983639,25.59879599,9.471674486,33.04657155,39.52339954,-33.21368598,11.95949276,1141.202104,29.70119629,0.019592484,0.09121704,11.06665981,0,1265.5574
23.65108647,-66.43557972,129.9199776,-34.34197925,-41.2925345,26.29401623,9.338729898,33.14290092,39.56560823,-33.21215832,11.96707789,1141.203355,29.26766357,0.019866582,0.083221436,9.884211105,0,1239.8005
0.620086671,-83.67759331,125.0281946,-35.85535695,-43.10079296,26.9817869,9.205237742,33.2382725,39.60771618,-33.21061769,11.9746618,1141.204605,28.6501709,0.0203006,0.0736084,8.140503135,0,1192.0162
-20.67670643,-62.39600567,113.9650718,-37.44684799,-44.88275573,27.66188895,9.071212729,33.33268426,39.64972307,-33.20906408,11.98224449,1141.205855,27.70510254,0.020528937,0.075286865,6.271916383,0,1178.2573
18.0349627,0.65150971,97.78137018,-39.13324446,-46.63656676,28.33410326,8.93666957,33.42613413,39.69162859,-33.2074975,11.98982596,1141.207105,26.75460205,0.020246897,0.07559204,5.137680596,0,1261.076
14.06370772,57.69539237,77.65267915,-40.93133843,-48.36037,28.99821077,8.801622976,33.51862009,39.73343242,-33.20591795,11.99740621,1141.208355,26.41137085,0.020056257,0.08236694,5.340839276,0,1291.1718
-11.23128327,79.61036626,54.70612946,-42.85792196,-50.05230942,29.65399238,8.666087661,33.61014007,39.77513426,-33.20432542,12.00498524,1141.209605,26.14885864,0.019881098,0.0786438,5.894717221,0,1261.8906
7.717058747,64.41063513,29.89829111,-44.92978714,-51.71052896,30.30122902,8.530078334,33.70069205,39.81673379,-33.20271993,12.01256303,1141.210855,25.91414795,0.019690705,0.07064819,6.611835246,0,1237.7551
-0.99842585,38.56079133,4.23037412,-47.16372603,-53.33317258,30.93970159,8.393609707,33.79027397,39.85823069,-33.20110145,12.02013961,1141.212105,25.69637451,0.019514142,0.06286621,7.148073585,0,1174.3088
0.428336893,10.07471894,-21.27313678,-49.57653071,-54.91838423,31.56919101,8.256696492,33.87888379,39.89962466,-33.19947001,12.02771495,1141.213355,25.50396118,0.019383175,0.057540894,7.280294493,0,1118.381
-1.85768531,-9.278991707,-45.58775686,-52.18499325,-56.46430788,32.18947819,8.119353344,33.96651952,39.94091538,-33.1978256,12.03528906,1141.214605,25.36040649,0.019313386,0.060897827,7.039755086,0,1068.8946
2.006972067,-21.68684712,-67.68900139,-55.00590572,-57.96908747,32.80034405,7.981594481,34.0531796,39.98210253,-33.19616821,12.04286194,1141.215855,25.23720703,0.019243814,0.06552124,6.723300313,0,1034.5359
-3.108658505,-32.90832172,-86.55238564,-58.05606019,-59.43086697,33.40156951,7.843432889,34.13886372,40.0231858,-33.19449784,12.05043359,1141.217105,25.10869751,0.019174779,0.06814575,6.483030793,0,995.4238
5.278352977,-44.52758749,-101.1534249,-61.35224875,-60.84779031,33.99293547,7.704879984,34.22357313,40.06416489,-33.19281451,12.05800401,1141.218355,24.98156128,0.019091101,0.06982422,6.318350361,0,973.4664
-7.752356588,-54.6439233,-110.4676344,-64.91126345,-62.21800147,34.57422286,7.565946103,34.30731016,40.10503947,-33.1911182,12.06557319,1141.219606,24.88201294,0.019022666,0.064941406,6.26481539,0,936.6534
10.5187876,-69.6653459,-113.4705295,-68.74989638,-63.5396444,35.14521259,7.426641271,34.39007745,40.14580923,-33.18940892,12.07314114,1141.220856,24.79940186,0.018953579,0.062561035,6.229816458,0,932.3057
-13.02278231,-79.82222943,-109.1670334,-72.8555316,-64.81086304,35.70568556,7.286975477,34.47187767,40.18647386,-33.18768667,12.08070785,1141.222106,24.72585449,0.018861651,0.06954956,6.25110181,0,898.0877
-16.2056786,-69.39111931,-96.96517304,-77.0972337,-66.02980136,36.25542271,7.146958714,34.5527135,40.22703305,-33.18595144,12.08827331,1141.223356,25.43508301,0.01935001,0.06518555,8.207651792,0,912.6188
19.20209364,-28.16312224,-77.44967936,-81.31190938,-67.19460331,36.79420494,7.006600974,34.63258762,40.26748648,-33.18420324,12.09583754,1141.224606,26.36971436,0.019960651,0.07058716,8.97808099,0,1003.9199
15.59387977,28.20692481,-51.5123908,-85.33577788,-68.30341284,37.32181316,6.865912248,34.71150269,40.30783384,-33.18244207,12.10340053,1141.225857,27.50515137,0.020242896,0.081726074,10.1732824,0,1078.0031
4.042641274,73.74067779,-20.05055484,-89.00505844,-69.35437392,37.83802829,6.724902528,34.7894614,40.34807481,-33.18066793,12.11096227,1141.227107,28.39205322,0.020212628,0.09234619,10.76985597,0,1139.2312
-19.06810919,88.39174141,16.03858105,-92.15597029,-70.34563048,38.34263125,6.583581805,34.86646641,40.38820909,-33.17888081,12.11852277,1141.228357,29.01125488,0.020205935,0.10891724,10.19428504,0,1163.2095
-27.6238311,66.38045692,55.17490503,-94.62473266,-71.2753265,38.83540295,6.441960072,34.94252041,40.42823636,-33.17708072,12.12608202,1141.229607,29.43755493,0.020207223,0.118255615,9.073313911,0,1168.8582
1.506165132,13.63306199,93.12195979,-96.24756479,-72.14160593,39.31612431,6.300047319,35.01762607,40.4681563,-33.17526765,12.13364003,1141.230857,29.65648804,0.020253783,0.14074707,7.99081958,0,1181.1632
29.47092064,-45.47954056,125.2608713,-96.85998429,-72.94331434,39.78457624,6.157853538,35.09178605,40.5079686,-33.17344162,12.14119679,1141.232108,29.61818848,0.020330675,0.15979004,6.935712462,0,1181.191
23.56648788,-88.44387108,147.0478773,-96.29385555,-73.68295054,40.24053965,6.015388722,35.16500305,40.54767296,-33.17160261,12.14875229,1141.233358,29.34411011,0.020650947,0.19299316,5.705349229,0,1154.3728
5.957138806,-101.1956172,154.0035634,-94.3769381,-74.36711818,40.68379546,5.872662861,35.23727972,40.58726904,-33.16975062,12.15630655,1141.234608,28.69841919,0.02049047,0.2053833,5.58000876,0,1132.6232
-29.03450281,-73.0257182,143.282847,-90.98251078,-75.00333347,41.11412458,5.729685948,35.30861875,40.62675655,-33.16788567,12.16385955,1141.235859,27.71968994,0.020604609,0.1885376,4.290027027,0,1118.2478
27.9718218,-8.118030946,117.6127554,-86.16956342,-75.5991291,41.53130794,5.586467974,35.37902282,40.66613517,-33.16600774,12.1714113,1141.237109,26.77483521,0.020199995,0.18865967,3.58351301,0,1219.1033
9.136674287,56.48907605,81.09725649,-80.04351769,-76.16203772,41.93512643,5.44301893,35.44849458,40.70540459,-33.16411683,12.1789618,1141.238359,26.33638916,0.019879503,0.18310547,4.053022211,0,1234.3027
1.585514669,99.26513589,37.84031826,-72.70979528,-76.69959203,42.32536099,5.299348808,35.51703673,40.74456448,-33.16221296,12.18651104,1141.239609,25.97780762,0.019620227,0.1665039,4.530362656,0,1233.4318
2.915066013,113.0783268,-8.582699471,-64.27381786,-77.21932469,42.70179251,5.1554676,35.58465193,40.78361455,-33.16029611,12.19405902,1141.24086,25.6617981,0.019399546,0.13122559,4.692969612,0,1210.4177
-2.87528291,104.2025744,-56.33325002,-54.84100713,-77.72876838,43.06420193,5.011385298,35.65134286,40.82255446,-33.15836629,12.20160574,1141.24211,25.400354,0.019217579,0.10568237,4.729774678,0,1157.2591
-22.2682541,81.20644547,-102.5909171,-44.51678475,-78.23545578,43.41237014,4.867111893,35.7171122,40.86138393,-33.15642349,12.2091512,1141.24336,25.13979492,0.019020554,0.0809021,4.831314959,0,1078.7491
-15.49242484,43.95884271,-144.157665,-33.40657242,-78.74691956,43.74607807,4.722657377,35.78196261,40.90010262,-33.15446772,12.2166954,1141.244611,24.93383179,0.018885626,0.07345581,4.853194571,0,1017.6129
-6.335670225,2.759466564,-177.835458,-21.61579181,-79.2706924,44.06510664,4.578031741,35.84589678,40.93871022,-33.15249898,12.22423833,1141.245861,24.7973877,0.018810444,0.06829834,5.06282195,0,963.4472
-17.53613934,-33.31130851,-200.4262603,-9.249864611,-79.81430696,44.36923675,4.433244977,35.90891738,40.97720643,-33.15051726,12.23178,1141.247111,24.68410645,0.018756423,0.070617676,5.326251063,0,905.6791
22.04224433,-73.47083363,-208.7323785,3.586129715,-80.38529594,44.65824932,4.288307077,35.97102707,41.01559092,-33.14852257,12.23932041,1141.248362,24.58690796,0.01871084,0.08123779,5.735342181,0,909.3122
28.22302986,-104.7222325,-199.5292922,16.76028473,-80.991192,44.93192527,4.143228033,36.03222855,41.05386339,-33.14651491,12.24685954,1141.249612,24.48336182,0.01864189,0.084869385,5.87382141,0,906.2518
16.29161888,-115.0765808,-170.0635403,30.02825301,-81.63952781,45.1900455,3.998017835,36.09252448,41.09202352,-33.14449427,12.25439741,1141.250863,24.34060059,0.018504176,0.09182739,5.77336356,0,926.2736
-34.88717409,-93.97308116,-121.0352523,43.11749131,-82.33783606,45.43239095,3.852686476,36.15191753,41.130071,-33.14246066,12.26193401,1141.252113,24.2333313,0.018366553,0.09341431,5.755920997,0,957.8228
-27.46259282,-34.92754397,-58.31919128,55.75545642,-83.09364942,45.65874251,3.707243947,36.21041038,41.16800551,-33.14041408,12.26946934,1141.253363,25.12929688,0.019013662,0.08938599,7.945276721,0,1099.0793
40.01449232,36.09833026,11.06209633,67.6696051,-83.91450057,45.8688811,3.56170024,36.26800572,41.20582675,-33.13835452,12.27700339,1141.254614,26.18053589,0.019639967,0.08065796,8.785774424,0,1318.2277
10.54078172,83.22897023,80.08606402,78.58739411,-84.80792217,46.06258765,3.416065347,36.3247062,41.24353439,-33.13628199,12.28453617,1141.255864,27.42879639,0.019854322,0.07833862,10.4334546,0,1415.0863
11.16916452,99.00751592,141.7301653,88.23628024,-85.78144691,46.23964305,3.270349259,36.38051451,41.28112813,-33.13419649,12.29206768,1141.257115,28.53914795,0.019695098,0.08395386,11.3611919,0,1501.9483
-15.2598437,98.57046832,189.1286663,96.34372025,-86.84260746,46.39982824,3.124561968,36.43543331,41.31860765,-33.13209801,12.2995979,1141.258365,29.32088623,0.019550383,0.08731079,11.4248823,0,1529.6447
-45.37084152,88.16433043,217.1029452,102.6371709,-87.99893649,46.54292412,2.978713465,36.48946529,41.35597264,-33.12998656,12.30712685,1141.259616,29.84591064,0.019488556,0.085235596,10.92896989,0,1522.3385
-40.1908051,68.8677587,225.4943043,106.844089,-89.25796669,46.6687116,2.832813742,36.54261313,41.39322278,-33.12786214,12.31465452,1141.260866,30.14821777,0.019426584,0.086883545,10.22206223,0,1519.6424
11.09609454,36.66168859,217.6210201,108.769473,-90.62723072,46.77697161,2.686872792,36.59487948,41.43035776,-33.12572474,12.32218091,1141.262117,30.21138916,0.019395353,0.10726929,9.429230345,0,1531.4687
45.57009478,-3.237416313,197.1148653,108.5263306,-92.11210313,46.86748506,2.540900604,36.64626703,41.46737728,-33.12357437,12.32970602,1141.263367,29.96584473,0.019524489,0.12957764,8.417839766,0,1503.8533
23.2393944,-41.65225384,167.5300709,106.2945325,-93.7072799,46.94003286,2.394907172,36.69677846,41.504281,-33.12141102,12.33722984,1141.264618,29.34969482,0.019928513,0.14208984,7.158760629,0,1409.7209
-41.78374375,-59.72698585,132.4208678,102.2436073,-95.39711477,46.99439566,2.248902741,36.74641644,41.54106863,-33.1192347,12.34475238,1141.265868,28.17183838,0.019951025,0.14691162,6.450467754,0,1285.7788
28.52799652,-44.61858602,94.89074542,96.54103747,-97.16391547,47.03035238,2.10289932,36.79518363,41.57773984,-33.11704541,12.35227363,1141.267119,26.65969238,0.01983623,0.14630127,4.678033813,0,1326.1858
35.42804847,-10.68904198,56.51519009,89.35430559,-98.98998973,47.04767879,1.956912034,36.84308273,41.61429433,-33.11484314,12.3597936,1141.268369,26.10619507,0.019515486,0.14294434,5.05809012,0,1319.5938
28.95139656,20.4318069,19.37918865,80.85089418,-100.8576453,47.04615035,1.810956325,36.8901164,41.65073178,-33.1126279,12.36731227,1141.26962,25.71529541,0.019308519,0.13739014,5.126803826,0,1296.6779
4.237058255,34.75418577,-14.7785696,71.19828577,-102.7491898,47.02554264,1.665047529,36.93628731,41.68705188,-33.11039969,12.37482966,1141.27087,25.39849243,0.019094275,0.1305542,4.880116803,0,1240.511
-17.96877697,31.80238144,-44.76222902,60.56396289,-104.6469311,46.98563123,1.519200983,36.98159814,41.72325431,-33.1081585,12.38234575,1141.272121,25.14647827,0.018895881,0.12988281,4.411867757,0,1172.7444
-22.33690251,15.66715584,-70.62602622,49.11540808,-106.5331769,46.92619168,1.373432021,37.02605157,41.75933876,-33.10590434,12.38986055,1141.273371,24.95910034,0.018743554,0.13616943,3.808139013,0,1112.9288
